timestamps,open,high,low,close,volume,amount,ret_1,ret_5,ret_10,log_vol_chg,rsi_14,macd,bb_pos,atr_14,obv_slope,sma_ratio,rvol_5,rvol_20,target_up,next_ret,split
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,139380400.0,24298185387.21313,-0.008023236702153325,0.018401736710198513,0.05462794078999167,-0.09477885599967806,67.39616321430145,1.0243179006430099,0.5119921845151443,0.025901815545765726,-169139500.0,0.05793680677132307,0.02080414008320919,0.018417015636914974,1,0.02850915601733095,train
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,131063300.0,23499650089.97345,0.02850915601733095,0.024103273798084857,0.08818351885984232,-0.06152647280162071,71.85111112997652,1.0344323469892265,0.7145337428453084,0.026249313795588917,-155075100.0,0.0788336915397041,0.02221812926405312,0.01899091228883946,0,-0.039263850669816525,train
2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,150185800.0,25871005083.00476,-0.039263850669816525,-0.013176003001408088,0.051905228902808576,0.13619278067524476,59.45787608732111,0.4866266149533818,0.2999892085563217,0.02967877802640416,-196337200.0,0.03065454847194049,0.03001996402345324,0.021700892779465897,0,-0.006501771466984829,train
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,195432700.0,33446352158.717342,-0.006501771466984829,-0.04630815101652275,0.05746418229237471,0.26334287884519014,57.75124300376846,-0.0054634882656605654,0.20438821301436022,0.029316874591888455,-507172600.0,0.019904640116346517,0.024830114902429958,0.021194984569337445,0,-0.00812200183829448,train
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,107499100.0,18247972225.0,-0.00812200183829448,-0.03408447311899654,0.02679647035759758,-0.5977335950098315,55.61757908399021,-0.45405452787670075,0.094120952020494,0.028994218965996094,-461434700.0,0.008855339262115569,0.02399947626852211,0.021145233584691166,1,0.01908692484927288,train
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,91185900.0,15774249341.899109,0.01908692484927288,-0.007686550357460686,0.010573740476850002,-0.16458219391094175,59.38438728108534,-0.5553543363768947,0.2675822665538917,0.028103603169868915,-230868400.0,0.024467259897194227,0.026547391065681537,0.021448778942653495,1,0.01531876878626437,train
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,92135300.0,16182644035.765076,0.01531876878626437,-0.020412736195285275,0.0031985238333165356,0.010357868895624733,62.209458764730485,-0.4700558228706324,0.3994253807380556,0.02721124337684158,-269796400.0,0.035796419859046136,0.02330748898353028,0.021598191756193003,1,0.0036438134358485197,train
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,68356600.0,12049901364.556885,0.0036438134358485197,0.023336841986845602,0.009853352685375683,-0.2985200247752111,62.88096868911928,-0.3994743865778325,0.40174749446378816,0.025816063034274837,-51254000.0,0.03519351738519383,0.01235657415364532,0.02159731351919348,1,0.022974830268908786,train
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,74919600.0,13510251605.181885,0.022974830268908786,0.05369874064614555,0.00490390023838394,0.09167741692945697,66.89040785716507,-0.12328837442815654,0.6433134318239581,0.025073524343893882,219098300.0,0.05171378849969144,0.012711521084406815,0.020194412064535285,0,-0.00576725189575622,train
2021-12-28,180.16000366210935,181.3300018310547,178.52999877929688,179.2899932861328,79144300.0,14189781015.63568,-0.00576725189575622,0.056200254999309696,0.02020022579950842,0.0548572293268883,64.9502630336811,-0.05726317424749805,0.5342182580109714,0.024533126036316993,247453100.0,0.03987166706630374,0.011860519335523996,0.020083274287327944,1,0.0005020447322792165,train
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,62348900.0,11184145986.437988,0.0005020447322792165,0.03693854666014773,0.02896806630365223,-0.2385267355402938,65.04476238022846,-0.054178089751271585,0.49334127435722136,0.023760841270445986,218616100.0,0.036162910096399825,0.011622478156493305,0.01916711840002347,0,-0.006578257901939555,train
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,59773000.0,10651548417.58728,-0.006578257901939555,0.0145752537433943,-0.006135003261534155,-0.042191974956828915,62.659680125525405,-0.17163057230202128,0.36517014416308713,0.023203811799808505,66707800.0,0.025369537864650793,0.011981712542895233,0.01925098879445504,0,-0.0035352953693170708,train
2021-12-31,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,64062300.0,11375543080.2063,-0.0035352953693170708,0.007317951859853178,0.030825571732919554,0.06930199227569389,61.36592679787334,-0.3229845490331744,0.2826113072934379,0.022415284281102784,-65711100.0,0.017701057566312572,0.012304346835723234,0.019187051684418345,1,0.025004150472947906,train
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683597,104487900.0,19017842105.030823,0.025004150472947906,0.009316212824947545,0.06351522236738427,0.48921522181111143,66.60003109095655,-0.1633628774448619,0.7031148244604282,0.02239031913557095,-36142800.0,0.03715308193389344,0.013190554839650656,0.019336645647065342,0,-0.012691597320536263,train
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,99310400.0,17846078576.92871,-0.012691597320536263,0.002286818436403326,0.058615593214976114,-0.05082097602919333,61.90124428664633,-0.24759124582265724,0.4486617206474695,0.02257668038243463,-56308900.0,0.019811685678418067,0.014498697306186368,0.019411610001834532,0,-0.02659988236212174,train
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,94537600.0,16536516818.896484,-0.02659988236212174,-0.024863455192683626,0.011156671567696508,-0.049252659227661866,53.49126166853056,-0.6373101018400318,-0.20056293767229594,0.02379511512814157,-213195400.0,-0.008367546544524984,0.018911168011931018,0.019137713690030218,0,-0.016693335236175,train
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,96904000.0,16667488000.0,-0.016693335236175,-0.03479235159607197,-0.020724205205519763,0.024723158493298314,49.10252965452549,-1.077921318474571,-0.5538457675702471,0.023990507928773313,-250326400.0,-0.024069176594124664,0.01966426570814356,0.018833883530540364,1,0.0009883614473564784,train
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,86709100.0,14928705588.230896,0.0009883614473564784,-0.030410592625666477,-0.023315184018677604,-0.1111619585916479,49.3630073100216,-1.3276801645284353,-0.5010976438151534,0.023545157586215986,-99555000.0,-0.022441775933745856,0.019959800706207023,0.01882977426311034,1,0.00011618907285648739,train
2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,106765600.0,18383968924.658203,0.00011618907285648739,-0.05395303753531455,-0.04513946269059843,0.2080769371872826,49.395826194542096,-1.4512698791136058,-0.4499721192694549,0.02365700995704406,-97277300.0,-0.020308988579194498,0.011682460140007553,0.017597794796658732,1,0.016783781570778755,train
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,76138300.0,13330293703.413391,0.016783781570778755,-0.025709489124355223,-0.023481463621671916,-0.33808435008237225,54.031141714312604,-1.302836328172324,-0.08140887574469167,0.023383389055416322,78171400.0,-0.0036790017904795302,0.016880648858419688,0.017489199504748417,1,0.0025702361408266317,train
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,74805200.0,13130556664.68506,0.0025702361408266317,0.0034873120097016486,-0.021462849808878137,-0.017664021898504245,54.72653926553896,-1.1444308243719816,-0.03244281307101471,0.022617832979465836,247514200.0,-0.0014591621506304664,0.011886166763211746,0.017394934840849516,0,-0.019028065636177538,train
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,84505800.0,14551053908.312988,-0.019028065636177538,0.001104665357013035,-0.033726120144556004,0.12193276824558552,48.82296906796229,-1.227339100032681,-0.41075084882321256,0.02341325926069397,259912400.0,-0.018474484663277835,0.01275685903941431,0.016593788343473567,1,0.005110661887074208,train
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,80440800.0,13921889845.166016,0.005110661887074208,0.005227444762996969,-0.025342117555830268,-0.04929866030699159,50.34289327713718,-1.1850440155380295,-0.30733554682648734,0.02274054235280299,253644100.0,-0.013685943683619084,0.01294540806622804,0.014115011666135309,0,-0.018894112983626976,train
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,90956700.0,15444447937.57782,-0.018894112983626976,-0.013880012519668306,-0.06708418121851856,0.1228620575076782,44.99526092286616,-1.3286340027990406,-0.6974855737080162,0.023062501466853933,55921800.0,-0.031951845645632804,0.015789666192412368,0.014690903943108582,0,-0.021024777738847034,train
2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,94815000.0,15761097044.906616,-0.021024777738847034,-0.05054835510029032,-0.07495827183894055,0.04154405504420211,39.9996865480718,-1.5973231956947236,-1.0180052457248807,0.02408374261268505,-115031500.0,-0.05135297408735373,0.012924582175547053,0.015322642751279725,0,-0.010347117036099251,train
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,91420500.0,15039585952.812197,-0.010347117036099251,-0.06278131572436785,-0.059512941750976545,-0.036457882049372614,37.82099411057378,-1.808633325385412,-0.9982972156040657,0.024985336337524835,-281257200.0,-0.058891534948138924,0.01084407326135612,0.01469915653146805,0,-0.01276512622240289,train
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,122848900.0,19951890298.88611,-0.01276512622240289,-0.056797715550441774,-0.0557557926621548,0.2954853999683742,35.29340634910129,-1.9930299525872193,-0.9737633320323233,0.02527306796328872,-319600300.0,-0.06737564166433374,0.01029809096685507,0.014251264469196638,0,-0.00486428500159064,train
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,162294600.0,26230052459.5459,-0.00486428500159064,-0.06615826961618776,-0.06127666355322492,0.2784580553513969,34.36301922845266,-2.062748813504821,-0.8690312127122335,0.02699002790717406,-562335700.0,-0.06798918597888781,0.006533447551860184,0.01414358488139929,0,-0.011384707297859231,train
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,115798400.0,18502268210.64453,-0.011384707297859231,-0.05901062480786101,-0.07207156911640278,-0.33756245165621834,32.23181656859329,-2.1192414404859017,-0.8541412912946418,0.0279168039236458,-587177400.0,-0.07310777450053263,0.0058316221126483965,0.012674798760970527,0,-0.0005632515870458432,train
2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,108275300.0,17290482921.343994,-0.0005632515870458432,-0.03934303948880713,-0.08790266865829244,-0.06717368969814075,32.12686369658694,-2.0479715918120807,-0.7470053673811646,0.028876081665995805,-600637700.0,-0.06833329560977708,0.005118799294251759,0.012732140701587805,0,-0.0029432100539642514,train
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,121954600.0,19417611560.87036,-0.0029432100539642514,-0.0321560601955585,-0.09291857615233723,0.11897178547224385,31.549093335625216,-1.9199420641441478,-0.6844896867450765,0.02938695660497145,-631171800.0,-0.06558016104264297,0.005331120596430267,0.012667027565505749,1,0.06977766942076213,train
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,179935700.0,30648448110.472107,0.06977766942076213,0.04876545773265728,-0.010802024414771072,0.38895071787896285,53.04543411872782,-1.0196635885088166,0.020806663873515784,0.03017541183668041,-328387200.0,0.0019352922454467514,0.03365535361606047,0.02112458552901473,1,0.026125737688043937,train
2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,115541600.0,20194360706.958008,0.026125737688043937,0.081425591261572,0.00988034542504379,-0.4429689234763394,58.647150177183015,-0.1052503737262187,0.31697294819918664,0.029550258852885758,-50551000.0,0.028955937626275352,0.033081233618575664,0.022036265686909296,0,-0.0009726408635577499,train
2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,86213900.0,15053809131.620789,-0.0009726408635577499,0.09281513296003507,0.028327429164577644,-0.292799217761047,58.36071058501761,0.4754897616671565,0.35640695799792976,0.028501199905428005,-20966500.0,0.030199157574474444,0.031183819494593108,0.021199465256956745,1,0.007044245594408194,train
2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,84914300.0,14931330201.034546,0.007044245594408194,0.10113340628453038,0.05781147119863328,-0.01518890480740609,59.8872655443222,0.9049073201803204,0.4762348185928479,0.0273161207346433,172223100.0,0.03863883185318917,0.03020450164387367,0.0211281957375357,0,-0.016719759455390393,train
2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,89418100.0,15460388944.23523,-0.016719759455390393,0.08591880775593452,0.050999937206245516,0.05168060935888619,54.723008267771824,0.9487860330216614,0.27322188508459283,0.027498338484249287,204759600.0,0.021882675881211622,0.03327124693412682,0.02060414023544965,0,-0.0029496502304173777,train
2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,82465400.0,14216210255.667114,-0.0029496502304173777,0.012094155676913632,0.06144939044704567,-0.08094431016326098,53.855436467688236,0.9016312260449918,0.23376121607188935,0.027026769404857813,-57641500.0,0.01875106860532516,0.015731994223581822,0.020257850748883623,0,-0.004234559603942367,train
2022-02-07,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,77251200.0,13260941274.902344,-0.004234559603942367,-0.017850984889451027,0.062121079372896126,-0.06531636097473381,52.57068650093905,0.7837953414723822,0.18221456877795852,0.02645132427038161,-250434300.0,0.01458999754255319,0.008560827484226584,0.020282200775023292,1,0.018466725511581794,train
2022-02-08,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,74829200.0,13082389173.016356,0.018466725511581794,0.001259957734002004,0.09419203383864261,-0.031854266083055194,57.33089499638757,0.8749371498146145,0.40000320491595415,0.025718150792620246,-89391200.0,0.03252059972794452,0.013193816202242447,0.02069657818959439,1,0.008293753549481586,train
2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,71285000.0,12566119712.982178,0.008293753549481586,0.0025022887316303866,0.10388875999909808,-0.04852225586539305,59.341043421066765,0.9805237048923241,0.49564306395652424,0.02442216483311755,-103020500.0,0.04071529325215972,0.013363725689456688,0.020440409039958404,0,-0.02359884099680365,train
2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,90865900.0,15639838264.318848,-0.02359884099680365,-0.004511271294571961,0.08101993341026947,0.24269886365910764,51.801148563126176,0.7293769808606074,0.21351264180143212,0.025188741608857784,-104468300.0,0.01717950391851808,0.015732985335308133,0.02112923807620064,0,-0.020218427993619836,train
2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,98670700.0,16639826787.776184,-0.020218427993619836,-0.021753001991281273,-0.009921930506890497,0.08240324904032192,46.48065379237216,0.3095363949137778,-0.02922068954716489,0.026006932706428815,-120673600.0,-0.002339746290602407,0.018046908378131842,0.021184967840746496,1,0.0014231824835904128,train
2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,86185500.0,14555007660.827637,0.0014231824835904128,-0.0161947962250365,-0.033756688051786665,-0.13528609166757022,46.885835786763266,0.04266679297807063,0.0040383476765429496,0.025392299283203378,42763100.0,0.00031988812330241423,0.01822525677468747,0.021146527817938077,1,0.023152465006342826,train
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,62527400.0,10804109026.19934,0.023152465006342826,-0.011668526703404236,-0.010423270819866493,-0.3208970849998387,53.11351184598237,0.11977867511988283,0.282333392385162,0.024727483212404866,30461300.0,0.022574245066021126,0.019675920541248698,0.02136469265774299,0,-0.0013889128057177347,train
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,61177400.0,10556160556.698608,-0.0013889128057177347,-0.021159494856867078,-0.01871015329078385,-0.02182702004874315,52.70503209922371,0.14333421378917777,0.24103324334125795,0.0243550911962902,-102001100.0,0.01924788743715622,0.018845141952285063,0.020737147476852874,0,-0.021269186346200564,train
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,69589300.0,11752241323.791504,-0.021269186346200564,-0.018824020022595644,-0.023250371055991148,0.12883297764228274,46.78009709671504,-0.08713492725906635,-0.047527425783632324,0.024832562392870055,-80724500.0,-0.003716565188877974,0.01826314486994381,0.021219469469734763,0,-0.009355766137921773,train
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,82772700.0,13847872962.602234,-0.009355766137921773,-0.00794589861681938,-0.029526053459666413,0.1734874747015418,44.46268322539796,-0.33116296127603395,-0.19270726597271287,0.025133802462207755,-64826500.0,-0.014459096918103875,0.016346516403216695,0.02111208714965423,0,-0.017812287347162448,train
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,91162800.0,14979871963.69629,-0.017812287347162448,-0.02700140589028277,-0.0427589198491366,0.09654862113992024,40.397843721194114,-0.6594866464025118,-0.45216881211027765,0.026000449671980178,-242174800.0,-0.03278303302453023,0.01769784464760457,0.02151830178470847,0,-0.02586416632525068,train
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,90009200.0,14407773303.24707,-0.02586416632525068,-0.0736152928766558,-0.08442483756934993,-0.012735031663016372,35.42388781893099,-1.1029795447021105,-0.8027099640679556,0.027640190501124994,-394711400.0,-0.05787970548554289,0.00977580597643184,0.022191501561566025,1,0.01668019020913314,train
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,141147500.0,22970344925.34637,0.01668019020913314,-0.056853070907516345,-0.07680958350291867,0.4498935515350375,40.389504533702876,-1.1512776137972551,-0.6296413333398797,0.03000700295093866,-192386500.0,-0.043023909527642235,0.01688438011933239,0.022488374575584988,1,0.012965469700934706,train
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,91974200.0,15161947431.365969,0.012965469700934706,-0.023863090139613186,-0.04223791087561979,-0.42829733616330756,44.050932171771905,-0.9824570969241051,-0.5250761347402502,0.029348505229035954,-30823000.0,-0.03221826666623373,0.018779702829454976,0.022615780233841795,1,0.0016377858882354879,train
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,95056600.0,15695745327.856443,0.0016377858882354879,-0.013030531349696894,-0.020872890685488255,0.03296440037232884,44.52051085329984,-0.8015867301521984,-0.45885132282700436,0.028501057197034968,147006300.0,-0.029148510365295754,0.018738528784292156,0.016041171722775985,0,-0.011627896231359958,train
2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,13623021825.256348,-0.011627896231359958,-0.00681603168241518,-0.03363339513468,-0.12993250417935442,41.831698927682595,-0.7605781618913423,-0.5686682297992034,0.02880306094237144,154694700.0,-0.03715964356683876,0.01764559561655271,0.014801309340136992,1,0.02058823941900667,train
2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,13278962493.359377,0.02058823941900667,0.04054469880312839,-0.036055303950515594,-0.04595929319010139,47.775912096540736,-0.47069129774062923,-0.2339947989002815,0.028097372707863524,324428700.0,-0.014997416276694264,0.01307847043184808,0.015736707212740397,0,-0.001981279033932526,train
2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,76678400.0,12746250104.394531,-0.001981279033932526,0.021445189360778327,-0.036627106418091526,-0.03896065174786045,47.265042886070596,-0.27442322234752536,-0.23132571874515967,0.027585995542111708,106602800.0,-0.014147601520994812,0.01265538898885227,0.015585153554959968,0,-0.01840821534766368,train
2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,83737200.0,13663398770.672607,-0.01840821534766368,-0.010191130557285932,-0.03381102882978604,0.08806327008094783,42.70500042828388,-0.32071877040995345,-0.4753840635563319,0.02790387296058428,-69108600.0,-0.02949522485914635,0.014877664532308064,0.01566949203634833,0,-0.02371756548762427,train
2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,96418800.0,15359515134.246826,-0.02371756548762427,-0.035247046012199634,-0.047818289623850374,0.14101787857491743,37.74519616799235,-0.5675827782218104,-0.7332598779459907,0.029221587048853234,-260584000.0,-0.04881040358498934,0.017445171294649536,0.016354814203812625,0,-0.011676086470301161,train
2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,131148300.0,20647988672.18628,-0.011676086470301161,-0.03529408464794692,-0.0418695507311998,0.30762753787613306,35.60485789941664,-0.797651402060505,-0.7706660799327233,0.03066700537240485,-308257900.0,-0.05590850804017733,0.017448360055916087,0.01644927400547054,1,0.034997423916368176,train
2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,91454900.0,14902575675.901794,0.034997423916368176,-0.021673875259764053,0.017992062799060626,-0.36048278606915574,45.46953152413061,-0.5329785475534741,-0.2815838366671577,0.03013052939865197,-296527800.0,-0.01937481770113736,0.023345514538501054,0.017990509268141153,0,-0.027186209013482565,train
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,105342000.0,16698814290.06958,-0.027186209013482565,-0.046381469369194184,-0.025930939401869413,0.14136624398030406,40.1448246352983,-0.6052179019906969,-0.6312912983303286,0.03190088905809058,-325191400.0,-0.04090897464882948,0.025389948403990184,0.018522415240836032,0,-0.02390870831928371,train
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,96970100.0,15004183158.699036,-0.02390870831928371,-0.05172521012513287,-0.061389202312930546,-0.0828095156328601,36.23525939087935,-0.8426186894571162,-0.8473202519332994,0.032554439823153966,-338424300.0,-0.05888867752326987,0.02600058784110984,0.018538796583381048,0,-0.026562403695717718,train
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,108732100.0,16377228371.081545,-0.026562403695717718,-0.05448843545690396,-0.08781492507742139,0.11448437404171585,32.53496999407966,-1.1895951694907843,-0.9642692561070803,0.033249672899011616,-350737600.0,-0.07883876706659465,0.02639577825044099,0.01886167496661864,1,0.029677342754030223,train
2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,92964300.0,14417832946.554564,0.029677342754030223,-0.014926359673998468,-0.049693632120125564,-0.15667150867186308,39.742194738097,-1.036795489926042,-0.5607996226105502,0.03237514461986518,-126625000.0,-0.047484540063808645,0.03196925317514339,0.020400147745381587,1,0.02901541109199557,train
2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,102300200.0,16326088543.36548,0.02901541109199557,-0.02061982616310698,-0.041846789882733826,0.09569607852002449,45.99678053196846,-0.5744782888346829,-0.2020892868682611,0.031694515722446,-115779700.0,-0.015857674002244027,0.030277819341102317,0.020848852264692398,1,0.006454030972694147,train
2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,75615400.0,12145345178.78418,0.006454030972694147,0.013247481630880742,-0.03374842540179501,-0.30225165839580725,47.344011007256846,-0.16253495234984694,-0.08333711853257442,0.030740548518946687,65177700.0,-0.005849070247317734,0.027378850499594966,0.020969206076170352,1,0.020918943546848645,train
2022-03-18,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,123511700.0,20253448038.301086,0.020918943546848645,0.059781556617426235,0.004964132914649477,0.49067591715005676,51.58699700504244,0.34530599488351577,0.24918517900579512,0.030015903858160175,285659500.0,0.01648894146880031,0.023448494778085246,0.021194375952181942,1,0.008537682593916074,train
2022-03-21,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,95811400.0,15845289799.829102,0.008537682593916074,0.09799502220233913,0.03816699130306511,-0.2539542102726706,53.27641150584822,0.7607627470910288,0.3997323381318836,0.029078533780358896,490203000.0,0.02577783147634527,0.011009387127936,0.021212227053904898,1,0.0208005946295855,train
2022-03-22,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,81532000.0,13764232837.158203,0.0208005946295855,0.08852931401465058,0.07228153395797698,-0.16138609276000793,57.22612296846419,1.2249896197127956,0.6666511979155788,0.028359493780539795,478770700.0,0.04565533108037112,0.00944583787446232,0.02129755708017953,1,0.008233617636201895,train
2022-03-23,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,98062700.0,16691252825.379944,0.008233617636201895,0.06654558944591638,0.04455360479651316,0.18461148671773842,58.74373118870378,1.5618307144991106,0.6908387326501256,0.02821281784768762,474533200.0,0.050964502521983146,0.0072290857577779945,0.020328839743788706,1,0.02267787120671727,train
2022-03-24,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,90131400.0,15689173458.14209,0.02267787120671727,0.08373809373620134,0.09809489422565743,-0.0843384635429203,62.70133065844733,1.955241084226351,0.8511244978405886,0.027229333347933593,489049200.0,0.0710517466052285,0.007203564706553575,0.020579733801344917,1,0.003734094727035453,train
2022-03-25,173.8800048828125,175.27999877929688,172.75,174.72000122070312,80546200.0,14073032162.322998,0.003734094727035453,0.06549582737524351,0.1291928265051081,-0.11243767140329908,63.339082627053706,2.1541732386431307,0.7808706931560574,0.026224625380253812,446083700.0,0.07179664355594184,0.008408204890011074,0.020461141430597796,1,0.005036657947940837,train
2022-03-28,172.1699981689453,175.72999572753906,172.0,175.60000610351562,90371900.0,15869306191.586304,0.005036657947940837,0.061797078963354624,0.16584790729074728,0.11510244417644344,64.23080191383835,2.2305508303626587,0.7372111670418613,0.025746647838986204,440644200.0,0.07374346300400747,0.008978025003005853,0.02046238301604362,1,0.019134399166084615,train
2022-03-29,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,100589400.0,18001479699.343872,0.019134399166084615,0.06006396724159946,0.15391070307314725,0.1071135048276588,67.48298141981238,2.3792934139669333,0.8032966221806083,0.02481976650813082,459701600.0,0.08904146594575568,0.008597026749697149,0.02043895018196175,0,-0.006649544014093012,train
2022-03-30,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,92633200.0,16467404359.771729,-0.006649544014093012,0.0444157056600234,0.11391696441974242,-0.08239927475432651,65.22121692493772,2.26980218442527,0.6613432261032213,0.024370452493396876,269005700.0,0.0781225083593271,0.012019866682135578,0.020239341823220968,0,-0.017775797863323284,train
2022-03-31,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,103049300.0,17993438335.8963,-0.017775797863323284,0.00310216156380716,0.08710002439582332,0.1065599046905703,59.516729874755846,1.8733005008670345,0.46305954823400325,0.024524190826741968,75825000.0,0.056273909658997256,0.01381312987666589,0.020764028632239053,0,-0.0017181321270783867,train
2022-04-01,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,78751300.0,13727138910.736084,-0.0017181321270783867,-0.002346632665091719,0.06299550006220578,-0.26891272599427296,58.98922899213453,1.4959404251862927,0.41145951018492416,0.024016407525268964,-83472500.0,0.05091804640418118,0.013728278045086705,0.020200182822941625,1,0.023693448113463633,train
2022-04-04,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,76468400.0,13645021482.69043,0.023693448113463633,0.01617309931194688,0.07896962857056389,-0.02941720152753291,63.75217499550038,1.4296629834650743,0.5512083002459537,0.02345802763435008,-97376000.0,0.06964630578775322,0.017571130128106256,0.019611191220496028,0,-0.018941968373500706,train
2022-04-05,177.5,178.3000030517578,174.4199981689453,175.05999755859375,73401800.0,12849718928.796389,-0.018941968373500706,-0.02179262968797846,0.03696238575793398,-0.04092912457247522,57.8324595326581,1.0793107134304556,0.3550197566240295,0.02384327891493888,-271367200.0,0.04387231319091911,0.017261239591383114,0.020016482339223714,0,-0.018450792714411857,train
2022-04-06,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,89058800.0,15302973767.071531,-0.018450792714411857,-0.03341397479128283,0.009517625599479551,0.19334836486469698,52.78804563492008,0.5763851557806645,0.17877262910995315,0.024605735144085063,-267792800.0,0.021906496097048977,0.018433543427250985,0.01943158113838471,1,0.0018040944846089424,train
